ID,rodata,data,hora,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,arrecadacao,id_mandante,id_visitante
73,7,2003-05-03,16:00,,,,,Flamengo, Maracanã,2,1,RJ,BA,0.0,41,21
74,7,2003-05-03,16:00,,,,,Bahia, Fonte Nova,2,1,BA,RS,0.0,37,6
75,7,2003-05-03,18:00,,,,,Cruzeiro, Mineirão,5,2,MG,PR,0.0,30,15
76,7,2003-05-04,16:00,,,,,Corinthians, Castelão,1,2,CE,SP,0.0,32,8
77,7,2003-05-04,16:00,,,,,Sao Paulo, Morumbi,3,2,SP,SC,0.0,2,31
78,7,2003-05-04,16:00,,,,,Sao Caetano, Anacleto Campanella,2,0,SP,PA,0.0,1,23
79,7,2003-05-04,16:00,,,,,Internacional, Beira Rio,2,1,RS,GO,0.0,10,16
80,7,2003-05-04,16:00,,,,,Ponte Preta, Moisés Lucarelli,2,1,SP,MG,0.0,44,35
81,7,2003-05-04,16:00,,,,,-, Alfredo Jaconi,1,1,RS,SP,0.0,25,40
82,7,2003-05-04,16:00,,,,,Coritiba, Couto Pereira,2,1,PR,PR,0.0,11,39
83,7,2003-05-04,18:00,,,,,Santos, Heriberto Hulse,1,3,SC,SP,0.0,14,28
84,7,2003-05-04,18:00,,,,,-, Maracanã,0,0,RJ,RJ,0.0,9,12
85,8,2003-05-10,16:00,,,,,-, Serra Dourada,1,1,GO,RJ,0.0,16,41
86,8,2003-05-10,16:00,,,,,Cruzeiro, Vila Belmiro,0,2,SP,MG,0.0,28,30
87,8,2003-05-10,16:00,,,,,Parana, Pinheirão,3,2,PR,SP,0.0,39,44
88,8,2003-05-10,18:00,,,,,Corinthians, Pacaembu,3,0,SP,SC,0.0,8,14
89,8,2003-05-11,16:00,,,,,-, São Januário,1,1,RJ,BA,0.0,12,37
90,8,2003-05-11,16:00,,,,,-, Mangueirão,2,2,PA,RJ,0.0,23,9
91,8,2003-05-11,16:00,,,,,-, Mineirão,2,2,MG,SP,0.0,35,2
92,8,2003-05-11,16:00,,,,,Vitoria, Barradão,2,1,BA,CE,0.0,21,32
93,8,2003-05-11,16:00,,,,,Guarani, Brinco de Ouro,3,0,SP,RS,0.0,40,10
94,8,2003-05-11,16:00,,,,,Athletico-PR, Arena da Baixada,2,0,PR,RS,0.0,15,25
95,8,2003-05-11,16:00,,,,,Figueirense, Orlando Scarpelli,3,0,SC,SP,0.0,31,1
96,8,2003-05-11,18:00,,,,,Gremio, Olímpico,1,0,RS,PR,0.0,6,11
97,9,2003-05-17,16:00,,,,,Fluminense, Maracanã,3,0,RJ,SC,0.0,9,31
98,9,2003-05-17,16:00,,,,,Sao Caetano, Anacleto Campanella,2,0,SP,MG,0.0,1,35
99,9,2003-05-17,18:00,,,,,-, Alfredo Jaconi,1,1,RS,SP,0.0,25,28
100,9,2003-05-18,16:00,,,,,Bahia, Fonte Nova,2,0,BA,PA,0.0,37,23
101,9,2003-05-18,16:00,,,,,-, Beira Rio,1,1,RS,PR,0.0,10,15
102,9,2003-05-18,16:00,,,,,-, Couto Pereira,1,1,PR,RJ,0.0,11,12
103,9,2003-05-18,16:00,,,,,-, Mineirão,1,1,MG,SP,0.0,30,8
104,9,2003-05-18,16:00,,,,,Fortaleza, Castelão,1,0,CE,GO,0.0,32,16
105,9,2003-05-18,16:00,,,,,Ponte Preta, Moisés Lucarelli,2,1,SP,RS,0.0,44,6
106,9,2003-05-18,16:00,,,,,-, Heriberto Hulse,1,1,SC,BA,0.0,14,21
107,9,2003-05-18,18:00,,,,,-, Maracanã,1,1,RJ,SP,0.0,41,40
108,9,2003-05-18,18:00,,,,,Sao Paulo, Morumbi,2,0,SP,PR,0.0,2,39
109,10,2003-05-24,16:00,,,,,Atletico-MG,  Independência,3,0,MG,RJ,0.0,35,9
110,10,2003-05-24,16:00,,,,,-, Pinheirão,1,1,PR,SP,0.0,39,1
111,10,2003-05-24,16:00,,,,,Corinthians, Pacaembu,3,0,SP,RS,0.0,8,25
112,10,2003-05-24,18:00,,,,,Vasco, São Januário,1,0,RJ,SP,0.0,12,44
113,10,2003-05-25,16:00,,,,,Athletico-PR, Arena da Baixada,4,1,PR,RJ,0.0,15,41
114,10,2003-05-25,16:00,,,,,Coritiba, Mangueirão,1,3,PA,PR,0.0,23,11
115,10,2003-05-25,16:00,,,,,Criciuma, Serra Dourada,0,2,GO,SC,0.0,16,14
116,10,2003-05-25,16:00,,,,,Sao Paulo, Olímpico,1,2,RS,SP,0.0,6,2
117,10,2003-05-25,16:00,,,,,Guarani, Brinco de Ouro,2,1,SP,CE,0.0,40,32
118,10,2003-05-25,16:00,,,,,Figueirense, Orlando Scarpelli,1,0,SC,BA,0.0,31,37
119,10,2003-05-25,18:00,,,,,Vitoria, Barradão,2,1,BA,MG,0.0,21,30
120,10,2003-05-25,18:00,,,,,Santos, Vila Belmiro,2,1,SP,RS,0.0,28,10
121,11,2003-05-31,16:00,,,,,Fluminense,  Édson Passos,2,1,RJ,PR,0.0,9,15
122,11,2003-05-31,16:00,,,,,Cruzeiro, Mineirão,2,0,MG,SC,0.0,30,14
123,11,2003-05-31,16:00,,,,,Coritiba, Couto Pereira,3,2,PR,SP,0.0,11,40
124,11,2003-05-31,16:00,,,,,-, Moisés Lucarelli,0,0,SP,SP,0.0,44,1
125,11,2003-05-31,18:00,,,,,Internacional, Beira Rio,2,1,RS,PA,0.0,10,23
126,11,2003-06-01,16:00,,,,,Parana, Pinheirão,6,2,PR,RJ,0.0,39,41
127,11,2003-06-01,16:00,,,,,Bahia, Fonte Nova,2,1,BA,GO,0.0,37,16
128,11,2003-06-01,16:00,,,,,Fortaleza, Castelão,3,1,CE,RS,0.0,32,25
129,11,2003-06-01,16:00,,,,,Figueirense, Orlando Scarpelli,2,1,SC,RS,0.0,31,6
130,11,2003-06-01,16:00,,,,,Santos, Vila Belmiro,3,2,SP,SP,0.0,28,2
131,11,2003-06-01,18:00,,,,,Corinthians, Pacaembu,4,0,SP,BA,0.0,8,21
132,11,2003-06-01,18:00,,,,,-, São Januário,2,2,RJ,MG,0.0,12,35
133,12,2003-06-07,16:00,,,,,Vitoria, Barradão,2,1,BA,RJ,0.0,21,9
134,12,2003-06-07,16:00,,,,,Santos, Brinco de Ouro,1,2,SP,SP,0.0,40,28
135,12,2003-06-07,16:00,,,,,Gremio, Olímpico,3,1,RS,CE,0.0,6,32
136,12,2003-06-07,18:00,,,,,-,  Independência,1,1,MG,SC,0.0,35,31
137,12,2003-06-08,16:00,,,,,Paysandu, Mangueirão,3,0,PA,PR,0.0,23,39
138,12,2003-06-08,16:00,,,,,-, Alfredo Jaconi,0,0,RS,RJ,0.0,25,12
139,12,2003-06-08,16:00,,,,,Athletico-PR, Arena da Baixada,4,2,PR,SP,0.0,15,44
140,12,2003-06-08,16:00,,,,,Coritiba, Serra Dourada,1,2,GO,PR,0.0,16,11
141,12,2003-06-08,16:00,,,,,Sao Caetano, Anacleto Campanella,1,0,SP,SP,0.0,1,8
142,12,2003-06-08,18:00,,,,,Criciuma, Heriberto Hulse,1,0,SC,RS,0.0,14,10
143,12,2003-06-08,18:00,,,,,-, Morumbi,2,2,SP,BA,0.0,2,37
145,13,2003-06-14,16:00,,,,,Goias, Maracanã,2,3,RJ,GO,0.0,9,16
146,13,2003-06-14,16:00,,,,,Guarani, Moisés Lucarelli,0,2,SP,SP,0.0,44,40
147,13,2003-06-14,18:00,,,,,Coritiba, Couto Pereira,2,0,PR,PR,0.0,11,15
148,13,2003-06-15,16:00,,,,,Sao Paulo, Morumbi,1,2,SP,SP,0.0,8,2
149,13,2003-06-15,16:00,,,,,Paysandu, Presidente Vargas,1,2,CE,PA,0.0,32,23
150,13,2003-06-15,16:00,,,,,Juventude, Pinheirão,1,2,PR,RS,0.0,39,25
151,13,2003-06-15,16:00,,,,,-, Olímpico,0,0,RS,RS,0.0,6,10
152,13,2003-06-15,16:00,,,,,Sao Caetano, Vila Belmiro,0,1,SP,SP,0.0,28,1
153,13,2003-06-15,16:00,,,,,Criciuma, Heriberto Hulse,1,0,SC,SC,0.0,14,31
154,13,2003-06-15,16:00,,,,,Bahia, Fonte Nova,2,1,BA,BA,0.0,37,21
155,13,2003-06-15,18:00,,,,,Flamengo, Maracanã,1,2,RJ,RJ,0.0,12,41
156,13,2003-06-15,18:00,,,,,-, Mineirão,0,0,MG,MG,0.0,30,35
157,14,2003-06-19,16:00,,,,,-, Fonte Nova,2,2,BA,PR,0.0,37,11
158,14,2003-06-21,16:00,,,,,Vasco, São Januário,2,0,RJ,SC,0.0,12,14
159,14,2003-06-21,16:00,,,,,Atletico-MG, Mineirão,3,2,MG,RS,0.0,35,6
160,14,2003-06-21,16:00,,,,,Internacional, Beira Rio,2,1,RS,PR,0.0,10,39
161,14,2003-06-21,18:00,,,,,Sao Paulo, Morumbi,1,0,SP,GO,0.0,2,16
162,14,2003-06-22,16:00,,,,,-, Mangueirão,2,2,PA,RJ,0.0,23,41
163,14,2003-06-22,16:00,,,,,-, Moisés Lucarelli,3,3,SP,SP,0.0,44,8
164,14,2003-06-22,16:00,,,,,Sao Caetano, Anacleto Campanella,2,1,SP,BA,0.0,1,21
165,14,2003-06-22,16:00,,,,,-, Orlando Scarpelli,2,2,SC,CE,0.0,31,32
166,14,2003-06-22,18:00,,,,,Cruzeiro, Alfredo Jaconi,0,1,RS,MG,0.0,25,30
167,14,2003-06-22,18:00,,,,,Fluminense, Maracanã,5,2,RJ,SP,0.0,9,40
168,15,2003-06-28,16:00,,,,,Vasco, Castelão,0,1,CE,RJ,0.0,32,12
169,15,2003-06-28,16:00,,,,,Coritiba, Couto Pereira,2,0,PR,SP,0.0,11,1
170,15,2003-06-28,16:00,,,,,Juventude, Olímpico,1,4,RS,RS,0.0,6,25
171,15,2003-06-28,16:00,,,,,Santos, Vila Belmiro,4,0,SP,BA,0.0,28,37
172,15,2003-06-28,18:00,,,,,Figueirense, Maracanã,0,2,RJ,SC,0.0,41,31
173,15,2003-06-29,16:00,,,,,Corinthians, Pacaembu,1,0,SP,RJ,0.0,8,9
174,15,2003-06-29,16:00,,,,,Sao Paulo, Brinco de Ouro,0,1,SP,SP,0.0,40,2
175,15,2003-06-29,16:00,,,,,Criciuma, Heriberto Hulse,2,0,SC,PA,0.0,14,23
176,15,2003-06-29,16:00,,,,,Vitoria, Barradão,1,0,BA,PR,0.0,21,15
177,15,2003-06-29,18:00,,,,,Cruzeiro, Mineirão,3,2,MG,RS,0.0,30,10
178,15,2003-06-29,18:00,,,,,-, Pinheirão,1,1,PR,MG,0.0,39,35
181,16,2003-07-05,16:00,,,,,Parana, São Januário,1,4,RJ,PR,0.0,12,39
182,16,2003-07-05,16:00,,,,,-, Morumbi,1,1,SP,SP,0.0,2,1
183,16,2003-07-05,16:00,,,,,Figueirense, Orlando Scarpelli,1,0,SC,MG,0.0,31,30
184,16,2003-07-05,16:00,,,,,Atletico-MG,  Independência,3,2,MG,PA,0.0,35,23
185,16,2003-07-06,16:00,,,,,Gremio, Olímpico,2,0,RS,RJ,0.0,6,41
186,16,2003-07-06,16:00,,,,,Guarani, Brinco de Ouro,3,2,SP,GO,0.0,40,16
187,16,2003-07-06,16:00,,,,,Athletico-PR, Arena da Baixada,3,1,PR,SP,0.0,15,8
188,16,2003-07-06,16:00,,,,,-, Alfredo Jaconi,1,1,RS,RS,0.0,25,10
189,16,2003-07-06,16:00,,,,,Criciuma, Presidente Vargas,0,1,CE,SC,0.0,32,14
190,16,2003-07-06,16:00,,,,,Ponte Preta, Barradão,1,4,BA,SP,0.0,21,44
191,16,2003-07-06,18:00,,,,,Santos, Vila Belmiro,3,1,SP,PR,0.0,28,11
192,16,2003-07-06,18:00,,,,,Fluminense, Maracanã,1,0,RJ,BA,0.0,9,37
193,17,2003-07-09,16:00,,,,,-, Anacleto Campanella,0,0,SP,PR,0.0,1,15
194,17,2003-07-09,16:00,,,,,-, Morumbi,1,1,SP,SP,0.0,8,28
195,17,2003-07-09,20:30,,,,,Cruzeiro, Mineirão,2,0,MG,CE,0.0,30,32
196,17,2003-07-09,20:30,,,,,Bahia, Fonte Nova,2,0,BA,SP,0.0,37,40
197,17,2003-07-09,20:30,,,,,Paysandu, Mangueirão,1,0,PA,SC,0.0,23,31
198,17,2003-07-09,20:30,,,,,-, Serra Dourada,1,1,GO,BA,0.0,16,21
199,17,2003-07-09,20:30,,,,,Flamengo, Maracanã,2,1,RJ,RS,0.0,41,25
200,17,2003-07-09,21:40,,,,,Internacional, Beira Rio,2,1,RS,RJ,0.0,10,12
201,17,2003-07-09,21:40,,,,,Sao Paulo, Couto Pereira,0,2,PR,SP,0.0,11,2
202,17,2003-07-10,20:30,,,,,Ponte Preta, Moisés Lucarelli,3,0,SP,RJ,0.0,44,9
203,17,2003-07-10,20:30,,,,,Criciuma, Heriberto Hulse,1,0,SC,MG,0.0,14,35
204,17,2003-07-10,20:30,,,,,Parana, Pinheirão,3,1,PR,RS,0.0,39,6
205,18,2003-07-12,16:00,,,,,-, Arena da Baixada,0,0,PR,GO,0.0,15,16
206,18,2003-07-12,16:00,,,,,Fortaleza, Castelão,3,0,CE,RS,0.0,32,10
207,18,2003-07-12,18:00,,,,,Paysandu, São Januário,0,2,RJ,PA,0.0,12,23
208,18,2003-07-13,16:00,,,,,Atletico-MG, Mineirão,1,0,MG,RJ,0.0,35,41
209,18,2003-07-13,16:00,,,,,Ponte Preta, Moisés Lucarelli,1,0,SP,BA,0.0,44,37
210,18,2003-07-13,16:00,,,,,Coritiba, Morumbi,0,1,SP,PR,0.0,8,11
211,18,2003-07-13,16:00,,,,,Criciuma, Heriberto Hulse,3,0,SC,RS,0.0,14,25
212,18,2003-07-13,16:00,,,,,Figueirense, Orlando Scarpelli,4,2,SC,PR,0.0,31,39
213,18,2003-07-13,16:00,,,,,Guarani, Anacleto Campanella,0,2,SP,SP,0.0,1,40
214,18,2003-07-13,16:00,,,,,Sao Paulo, Maracanã,1,3,RJ,SP,0.0,9,2
215,18,2003-07-13,18:00,,,,,Cruzeiro, Olímpico,0,1,RS,MG,0.0,6,30
216,18,2003-07-13,18:00,,,,,Vitoria, Barradão,2,0,BA,SP,0.0,21,28
217,19,2003-07-16,20:30,,,,,Fortaleza, Maracanã,0,2,RJ,CE,0.0,41,32
218,19,2003-07-16,20:30,,,,,Figueirense, Alfredo Jaconi,1,2,RS,SC,0.0,25,31
219,19,2003-07-16,20:30,,,,,-, Fonte Nova,0,0,BA,SP,0.0,37,1
220,19,2003-07-16,20:30,,,,,Coritiba, Couto Pereira,3,0,PR,RJ,0.0,11,9
221,19,2003-07-16,20:30,,,,,-, Brinco de Ouro,2,2,SP,BA,0.0,40,21
222,19,2003-07-16,20:30,,,,,-, Beira Rio,3,3,RS,MG,0.0,10,35
223,19,2003-07-16,21:40,,,,,Santos, Vila Belmiro,2,1,SP,SP,0.0,28,44
224,19,2003-07-16,21:40,,,,,Cruzeiro, Mineirão,4,1,MG,RJ,0.0,30,12
225,19,2003-07-16,21:40,,,,,-, Serra Dourada,1,1,GO,SP,0.0,16,8
226,19,2003-07-17,20:30,,,,,-, Mangueirão,1,1,PA,RS,0.0,23,6
227,19,2003-07-17,20:30,,,,,Sao Paulo, Morumbi,2,0,SP,PR,0.0,2,15
229,20,2003-07-19,16:00,,,,,Santos,  Giulite Coutinho,1,4,RJ,SP,0.0,9,28
230,20,2003-07-19,16:00,,,,,Corinthians, Pacaembu,1,0,SP,SP,0.0,8,40
231,20,2003-07-19,16:00,,,,,Fortaleza, Castelão,4,3,CE,MG,0.0,32,35
232,20,2003-07-19,18:00,,,,,Internacional, Beira Rio,3,0,RS,SC,0.0,10,31
233,20,2003-07-20,16:00,,,,,Juventude, Alfredo Jaconi,2,0,RS,PA,0.0,25,23
234,20,2003-07-20,16:00,,,,,Athletico-PR, Arena da Baixada,2,1,PR,BA,0.0,15,37
235,20,2003-07-20,16:00,,,,,-, Moisés Lucarelli,1,1,SP,PR,0.0,44,11
236,20,2003-07-20,16:00,,,,,Criciuma, Heriberto Hulse,4,3,SC,RJ,0.0,14,41
237,20,2003-07-20,16:00,,,,,Goias, Serra Dourada,2,1,GO,SP,0.0,16,1
238,20,2003-07-20,16:00,,,,,Sao Paulo, Barradão,0,2,BA,SP,0.0,21,2
239,20,2003-07-20,18:00,,,,,Cruzeiro, Mineirão,5,1,MG,PR,0.0,30,39
240,20,2003-07-20,18:00,,,,,Vasco, São Januário,2,0,RJ,RS,0.0,12,6
241,21,2003-07-23,20:30,,,,,Parana, Pinheirão,4,1,PR,CE,0.0,39,32
242,21,2003-07-23,20:30,,,,,Atletico-MG, Mineirão,2,1,MG,RS,0.0,35,25
243,21,2003-07-23,20:30,,,,,Paysandu, Mangueirão,3,0,PA,MG,0.0,23,30
244,21,2003-07-23,20:30,,,,,Guarani, Brinco de Ouro,1,0,SP,PR,0.0,40,15
245,21,2003-07-23,21:40,,,,,-, Orlando Scarpelli,0,0,SC,RJ,0.0,31,12
246,21,2003-07-23,21:40,,,,,-, Vila Belmiro,3,3,SP,GO,0.0,28,16
247,21,2003-07-23,21:40,,,,,-, Fonte Nova,0,0,BA,SP,0.0,37,8
248,21,2003-07-24,20:30,,,,,-, Couto Pereira,1,1,PR,BA,0.0,11,21
249,21,2003-07-24,20:30,,,,,Criciuma, Olímpico,0,2,RS,SC,0.0,6,14
250,21,2003-07-24,20:30,,,,,Flamengo, Maracanã,2,1,RJ,RS,0.0,41,10
251,21,2003-07-24,20:30,,,,,Sao Caetano, Anacleto Campanella,2,0,SP,RJ,0.0,1,9
252,21,2003-07-24,20:30,,,,,Ponte Preta, Morumbi,1,2,SP,SP,0.0,2,44
253,22,2003-07-26,16:00,,,,,Santos, Vila Belmiro,2,1,SP,RJ,0.0,28,12
254,22,2003-07-26,16:00,,,,,-, Serra Dourada,1,1,GO,MG,0.0,16,35
255,22,2003-07-26,16:00,,,,,-, Arena da Baixada,1,1,PR,PA,0.0,15,23
256,22,2003-07-27,09:00,,,,,Ponte Preta, Castelão,2,3,CE,SP,0.0,32,44
257,22,2003-07-27,16:00,,,,,Juventude, Alfredo Jaconi,2,1,RS,RJ,0.0,25,9
258,22,2003-07-27,16:00,,,,,-, Maracanã,1,1,RJ,SP,0.0,41,2
259,22,2003-07-27,16:00,,,,,Coritiba, Heriberto Hulse,2,3,SC,PR,0.0,14,11
260,22,2003-07-27,16:00,,,,,Guarani, Brinco de Ouro,3,0,SP,SC,0.0,40,31
261,22,2003-07-27,16:00,,,,,Parana, Barradão,0,3,BA,PR,0.0,21,39
262,22,2003-07-27,16:00,,,,,Corinthians, Pacaembu,1,0,SP,RS,0.0,8,6
263,22,2003-07-27,18:00,,,,,Cruzeiro, Mineirão,5,2,MG,BA,0.0,30,37
264,22,2003-07-27,18:00,,,,,-, Beira Rio,0,0,RS,SP,0.0,10,1
179,15,2003-07-30,20:30,,,,,Santos, Arena da Baixada,0,2,PR,SP,0.0,15,28
180,15,2003-07-30,20:30,,,,,-, Serra Dourada,0,0,GO,SP,0.0,16,44
228,19,2003-07-31,20:30,,,,,Parana, Pinheirão,2,1,PR,SC,0.0,39,14
265,23,2003-08-02,16:00,,,,,-,  Giulite Coutinho,2,2,RJ,MG,0.0,9,30
266,23,2003-08-02,16:00,,,,,Gremio, Olímpico,2,0,RS,SP,0.0,6,28
267,23,2003-08-02,18:00,,,,,Internacional, Morumbi,0,2,SP,RS,0.0,2,10
268,23,2003-08-02,18:00,,,,,-, Anacleto Campanella,1,1,SP,RS,0.0,1,25
269,23,2003-08-03,16:00,,,,,Goias, Orlando Scarpelli,0,1,SC,GO,0.0,31,16
270,23,2003-08-03,16:00,,,,,-, Arena da Baixada,1,1,PR,SP,0.0,39,8
271,23,2003-08-03,16:00,,,,,Paysandu, Mangueirão,6,1,PA,SP,0.0,23,40
272,23,2003-08-03,16:00,,,,,-, Couto Pereira,1,1,PR,CE,0.0,11,32
273,23,2003-08-03,16:00,,,,,-, Fonte Nova,2,2,BA,SC,0.0,37,14
274,23,2003-08-03,16:00,,,,,-, Moisés Lucarelli,1,1,SP,RJ,0.0,44,41
275,23,2003-08-03,18:00,,,,,Vasco, São Januário,2,1,RJ,PR,0.0,12,15
276,23,2003-08-03,18:00,,,,,Atletico-MG, Mineirão,1,0,MG,BA,0.0,35,21
277,24,2003-08-06,20:30,,,,,-, Barradão,1,1,BA,PA,0.0,21,23
278,24,2003-08-06,20:30,,,,,Athletico-PR, Arena da Baixada,1,0,PR,PR,0.0,15,39
279,24,2003-08-06,20:30,,,,,Sao Caetano, Heriberto Hulse,0,1,SC,SP,0.0,14,1
280,24,2003-08-06,20:30,,,,,Fortaleza, Castelão,3,1,CE,RJ,0.0,32,9
281,24,2003-08-06,20:30,,,,,-, Alfredo Jaconi,0,0,RS,SP,0.0,25,44
282,24,2003-08-06,21:40,,,,,-, Vila Belmiro,3,3,SP,MG,0.0,28,35
283,24,2003-08-06,21:40,,,,,Goias, Serra Dourada,3,1,GO,RJ,0.0,16,12
284,24,2003-08-06,21:40,,,,,-, Mineirão,1,1,MG,SP,0.0,30,2
288,24,2003-08-07,15:00,,,,,Internacional, Beira Rio,1,0,RS,PR,0.0,10,11
285,24,2003-08-07,20:30,,,,,Flamengo, Maracanã,6,0,RJ,BA,0.0,41,37
286,24,2003-08-07,20:30,,,,,Figueirense, Pacaembu,0,1,SP,SC,0.0,8,31
287,24,2003-08-07,20:30,,,,,Guarani, Brinco de Ouro,2,0,SP,RS,0.0,40,6
289,25,2003-08-09,16:00,,,,,-, Maracanã,1,1,RJ,SC,0.0,9,14
290,25,2003-08-09,16:00,,,,,Sao Caetano, Anacleto Campanella,2,0,SP,MG,0.0,1,30
291,25,2003-08-09,16:00,,,,,Santos, Couto Pereira,1,2,PR,SP,0.0,39,28
292,25,2003-08-09,18:00,,,,,Sao Paulo, Morumbi,3,1,SP,RS,0.0,2,25
293,25,2003-08-10,16:00,,,,,-, Mangueirão,2,2,PA,GO,0.0,23,16
294,25,2003-08-10,16:00,,,,,Internacional, Moisés Lucarelli,1,4,SP,RS,0.0,44,10
295,25,2003-08-10,16:00,,,,,Coritiba, Couto Pereira,5,0,PR,RJ,0.0,11,41
296,25,2003-08-10,16:00,,,,,Corinthians, Mineirão,2,3,MG,SP,0.0,35,8
297,25,2003-08-10,16:00,,,,,Vitoria, Orlando Scarpelli,1,2,SC,BA,0.0,31,21
298,25,2003-08-10,16:00,,,,,Bahia, Fonte Nova,1,0,BA,CE,0.0,37,32
299,25,2003-08-10,18:00,,,,,-, São Januário,0,0,RJ,SP,0.0,12,40
300,25,2003-08-10,18:00,,,,,-, Olímpico,1,1,RS,PR,0.0,6,15
301,26,2003-08-16,16:00,,,,,Vasco, São Januário,1,0,RJ,BA,0.0,12,21
302,26,2003-08-16,16:00,,,,,Internacional, Fonte Nova,1,3,BA,RS,0.0,37,10
303,26,2003-08-16,16:00,,,,,Figueirense, Orlando Scarpelli,1,0,SC,SP,0.0,31,28
304,26,2003-08-16,16:00,,,,,Coritiba, Couto Pereira,1,0,PR,RS,0.0,11,25
305,26,2003-08-16,18:00,,,,,Athletico-PR, Mineirão,1,2,MG,PR,0.0,35,15
306,26,2003-08-16,18:00,,,,,-,  Santa Cruz,0,0,SP,SC,0.0,2,14
307,26,2003-08-17,16:00,,,,,-, Mangueirão,2,2,PA,SP,0.0,23,8
308,26,2003-08-17,16:00,,,,,Sao Caetano, Anacleto Campanella,3,0,SP,CE,0.0,1,32
309,26,2003-08-17,16:00,,,,,Cruzeiro, Moisés Lucarelli,1,3,SP,MG,0.0,44,30
310,26,2003-08-17,16:00,,,,,-, Pinheirão,0,0,PR,SP,0.0,39,40
311,26,2003-08-17,16:00,,,,,Goias, Olímpico,0,1,RS,GO,0.0,6,16
312,26,2003-08-17,18:00,,,,,Flamengo, Maracanã,0,1,RJ,RJ,0.0,9,41
313,27,2003-08-20,20:30,,,,,Flamengo, Maracanã,1,0,RJ,SP,0.0,41,1
314,27,2003-08-20,20:30,,,,,Goias, Serra Dourada,1,0,GO,PR,0.0,16,39
315,27,2003-08-20,20:30,,,,,Juventude, Alfredo Jaconi,1,0,RS,BA,0.0,25,37
316,27,2003-08-20,20:30,,,,,-, Mineirão,2,2,MG,PR,0.0,30,11
317,27,2003-08-20,20:30,,,,,Figueirense, Arena da Baixada,1,2,PR,SC,0.0,15,31
318,27,2003-08-20,20:30,,,,,Vitoria, Barradão,4,1,BA,RS,0.0,21,6
319,27,2003-08-20,21:40,,,,,Santos, Vila Belmiro,2,0,SP,PA,0.0,28,23
320,27,2003-08-20,21:40,,,,,Sao Paulo, Castelão,0,2,CE,SP,0.0,32,2
321,27,2003-08-20,21:40,,,,,-, Pacaembu,0,0,SP,RJ,0.0,8,12
322,27,2003-08-21,15:00,,,,,Fluminense, Beira Rio,0,1,RS,RJ,0.0,10,9
323,27,2003-08-21,20:30,,,,,-, Brinco de Ouro,2,2,SP,MG,0.0,40,35
324,27,2003-08-21,20:30,,,,,Criciuma, Heriberto Hulse,3,0,SC,SP,0.0,14,44
325,28,2003-08-23,16:00,,,,,Santos, Vila Belmiro,2,1,SP,RJ,0.0,28,41
326,28,2003-08-23,16:00,,,,,Athletico-PR, Arena da Baixada,3,1,PR,CE,0.0,15,32
327,28,2003-08-23,16:00,,,,,Goias, Serra Dourada,1,0,GO,MG,0.0,16,30
328,28,2003-08-23,18:00,,,,,-, Olímpico,0,0,RS,SP,0.0,6,1
329,28,2003-08-24,16:00,,,,,Vasco, São Januário,3,2,RJ,SP,0.0,12,2
330,28,2003-08-24,16:00,,,,,Paysandu, Mangueirão,3,2,PA,SP,0.0,23,44
331,28,2003-08-24,16:00,,,,,Parana,  Willie Davids,2,0,PR,RJ,0.0,39,9
332,28,2003-08-24,16:00,,,,,Vitoria, Barradão,3,0,BA,RS,0.0,21,25
333,28,2003-08-24,16:00,,,,,Guarani, Brinco de Ouro,1,0,SP,SC,0.0,40,14
334,28,2003-08-24,16:00,,,,,Coritiba, Orlando Scarpelli,1,2,SC,PR,0.0,31,11
335,28,2003-08-24,18:00,,,,,Corinthians, Pacaembu,3,1,SP,RS,0.0,8,10
336,28,2003-08-24,18:00,,,,,Atletico-MG, Mineirão,1,0,MG,BA,0.0,35,37
337,29,2003-08-30,16:00,,,,,Fluminense,  Municipal Juiz de Fora,2,0,RJ,RS,0.0,9,6
338,29,2003-08-30,16:00,,,,,-, Castelão,0,0,CE,SP,0.0,32,28
339,29,2003-08-30,16:00,,,,,Vitoria, Beira Rio,0,1,RS,BA,0.0,10,21
340,29,2003-08-30,18:00,,,,,Cruzeiro, Mineirão,4,1,MG,SP,0.0,30,40
341,29,2003-08-30,18:00,,,,,Sao Paulo,  Benedito Teixeira,1,0,SP,PA,0.0,2,23
342,29,2003-08-31,16:00,,,,,Sao Caetano, Anacleto Campanella,1,0,SP,RJ,0.0,1,12
343,29,2003-08-31,16:00,,,,,Goias, Alfredo Jaconi,0,2,RS,GO,0.0,25,16
344,29,2003-08-31,16:00,,,,,Flamengo, Maracanã,1,0,RJ,SP,0.0,41,8
345,29,2003-08-31,16:00,,,,,Bahia, Fonte Nova,4,2,BA,PR,0.0,37,39
346,29,2003-08-31,16:00,,,,,-, Moisés Lucarelli,1,1,SP,SC,0.0,44,31
347,29,2003-08-31,18:00,,,,,Criciuma, Heriberto Hulse,2,0,SC,PR,0.0,14,15
348,29,2003-08-31,18:00,,,,,-, Couto Pereira,2,2,PR,MG,0.0,11,35
349,30,2003-09-13,16:00,,,,,Santos, Vila Belmiro,5,2,SP,SC,0.0,28,14
350,30,2003-09-13,16:00,,,,,Cruzeiro, Arena da Baixada,1,4,PR,MG,0.0,15,30
